Year,Round,RaceName,Driver,Team,SprintPosition,SprintGrid,SprintPoints,Status,Laps,Finished,ShootoutPosition,SprintAvgLapTime,MainQualiTime,SprintPaceDelta,Driver_encoded,Team_encoded,Circuit_encoded,Driver_Sprint_Avg_Last3,Team_Sprint_Avg_Last3,MainRace_Avg_Last5,Team_Championship_Points
2025,19,United States Grand Prix,VER,Red Bull Racing,1.0,1.0,8.0,Finished,19.0,1,1.0,97.4931,92.51,-0.008917250799634235,33,14,28,7.0,9.666666666666666,2.4,790.0
2025,19,United States Grand Prix,RUS,Mercedes,2.0,5.0,7.0,Finished,19.0,1,5.0,97.7053,92.826,-0.010169439372234024,28,11,28,6.666666666666667,12.0,3.6,604.5
2025,19,United States Grand Prix,SAI,Williams,3.0,7.0,6.0,Finished,19.0,1,7.0,97.99149999999999,93.15,-0.010759374611723937,29,15,28,14.0,13.666666666666666,9.8,124.0
2025,19,United States Grand Prix,HAM,Ferrari,4.0,8.0,5.0,Finished,19.0,1,8.0,98.0024,92.912,-0.00808996065649037,12,7,28,6.333333333333333,13.0,10.0,595.0
2025,19,United States Grand Prix,LEC,Ferrari,5.0,10.0,4.0,Finished,19.0,1,10.0,98.2041,92.807,-0.004921344549254081,17,7,28,9.666666666666666,7.666666666666667,7.6,595.0
2025,19,United States Grand Prix,ALB,Williams,6.0,9.0,3.0,Finished,19.0,1,9.0,98.7221,,0.0,0,15,28,12.666666666666666,8.333333333333334,13.2,124.0
2025,19,United States Grand Prix,TSU,Red Bull Racing,7.0,18.0,2.0,Finished,19.0,1,18.0,98.77920000000002,,0.0,32,14,28,7.666666666666667,4.333333333333333,12.8,790.0
2025,19,United States Grand Prix,ANT,Mercedes,8.0,11.0,1.0,Finished,19.0,1,11.0,98.8642,93.114,-0.001547660512538629,2,11,28,10.333333333333334,10.333333333333334,5.4,604.5
2025,19,United States Grand Prix,LAW,Racing Bulls,9.0,15.0,0.0,Finished,19.0,1,15.0,99.06739999999999,,0.0,16,13,28,12.333333333333334,10.333333333333334,12.2,88.0
2025,19,United States Grand Prix,GAS,Alpine,10.0,13.0,0.0,Finished,19.0,1,13.0,99.48660000000001,,0.0,9,3,28,13.333333333333334,18.333333333333332,13.6,170.0
2025,19,United States Grand Prix,BOR,Kick Sauber,11.0,20.0,0.0,Finished,19.0,1,20.0,99.5998,,0.0,4,9,28,14.0,14.0,14.0,70.0
2025,19,United States Grand Prix,HAD,Racing Bulls,12.0,12.0,0.0,Finished,19.0,1,12.0,99.4555,,0.0,11,13,28,10.333333333333334,9.0,13.8,88.0
2025,19,United States Grand Prix,HUL,Kick Sauber,13.0,4.0,0.0,Finished,19.0,1,4.0,99.60249999999999,,0.0,13,9,28,15.333333333333334,12.666666666666666,13.4,70.0
2025,19,United States Grand Prix,COL,Alpine,14.0,17.0,0.0,Finished,19.0,1,17.0,99.82929999999999,,0.0,6,3,28,16.333333333333332,16.333333333333332,15.6,170.0
2025,19,United States Grand Prix,BEA,Haas F1 Team,15.0,16.0,0.0,Finished,19.0,1,16.0,98.8939,93.139,-0.0015161616378844833,3,8,28,12.0,8.666666666666666,10.8,73.0
2025,19,United States Grand Prix,OCO,Haas F1 Team,16.0,19.0,0.0,Retired,15.0,0,19.0,99.36999999999999,,0.0,23,8,28,11.0,9.0,10.8,73.0
2025,19,United States Grand Prix,STR,Aston Martin,17.0,14.0,0.0,Retired,15.0,0,14.0,99.2991,,0.0,31,4,28,9.0,15.0,15.6,266.0
2025,19,United States Grand Prix,NOR,McLaren,18.0,2.0,0.0,Retired,0.0,0,2.0,98.8939,92.801,0.0,22,10,28,4.0,2.3333333333333335,6.4,775.0
2025,19,United States Grand Prix,PIA,McLaren,19.0,3.0,0.0,Retired,0.0,0,3.0,98.8939,93.084,0.0,25,10,28,2.0,7.666666666666667,10.0,775.0
2025,19,United States Grand Prix,ALO,Aston Martin,20.0,6.0,0.0,Retired,0.0,0,6.0,98.8939,93.16,0.0,1,4,28,14.0,14.666666666666666,11.2,266.0
2025,21,São Paulo Grand Prix,NOR,McLaren,1.0,1.0,8.0,Finished,24.0,1,1.0,73.01329999999999,69.511,-0.012340620189040141,22,10,26,7.333333333333333,13.333333333333334,6.4,775.0
2025,21,São Paulo Grand Prix,ANT,Mercedes,2.0,2.0,7.0,Finished,24.0,1,2.0,73.08685,69.685,-0.013839800850095618,2,11,26,10.666666666666666,9.0,5.4,604.5
2025,21,São Paulo Grand Prix,RUS,Mercedes,3.0,4.0,6.0,Finished,24.0,1,4.0,73.25055,69.942,-0.015313814943383797,28,11,26,6.0,4.0,3.6,604.5
2025,21,São Paulo Grand Prix,VER,Red Bull Racing,4.0,6.0,5.0,Finished,24.0,1,6.0,73.35645000000001,,0.0,33,14,26,6.333333333333333,6.333333333333333,2.4,790.0
2025,21,São Paulo Grand Prix,LEC,Ferrari,5.0,8.0,4.0,Finished,24.0,1,8.0,73.97245,69.805,-0.0036498248760523655,17,7,26,9.666666666666666,8.0,7.6,595.0
2025,21,São Paulo Grand Prix,ALO,Aston Martin,6.0,5.0,3.0,Finished,24.0,1,5.0,74.10069999999999,,0.0,1,4,26,17.333333333333332,17.0,11.2,266.0
2025,21,São Paulo Grand Prix,HAM,Ferrari,7.0,11.0,2.0,Finished,24.0,1,11.0,74.05785,,0.0,12,7,26,7.333333333333333,4.666666666666667,10.0,595.0
2025,21,São Paulo Grand Prix,GAS,Alpine,8.0,13.0,1.0,Finished,24.0,1,13.0,74.10715000000002,70.002,-0.004655787692436353,9,3,26,12.666666666666666,14.666666666666666,13.6,170.0
2025,21,São Paulo Grand Prix,STR,Aston Martin,9.0,7.0,0.0,Finished,24.0,1,7.0,74.30460000000001,,0.0,31,4,26,11.666666666666666,14.333333333333334,15.6,266.0
2025,21,São Paulo Grand Prix,HAD,Racing Bulls,10.0,9.0,0.0,Finished,24.0,1,9.0,74.71060000000001,69.931,0.004472072520974701,11,13,26,10.0,10.333333333333334,13.8,88.0
2025,21,São Paulo Grand Prix,OCO,Haas F1 Team,11.0,18.0,0.0,Finished,24.0,1,19.0,74.81805,,0.0,23,8,26,11.0,12.666666666666666,10.8,73.0
2025,21,São Paulo Grand Prix,BEA,Haas F1 Team,12.0,15.0,0.0,Finished,24.0,1,15.0,74.75480000000002,69.977,0.004408548407241808,3,8,26,12.0,14.0,10.8,73.0
2025,21,São Paulo Grand Prix,TSU,Red Bull Racing,13.0,19.0,0.0,Finished,24.0,1,18.0,75.08134999999999,,0.0,32,14,26,8.0,4.0,12.8,790.0
2025,21,São Paulo Grand Prix,SAI,Williams,14.0,20.0,0.0,Finished,24.0,1,20.0,74.96294999999999,,0.0,29,15,26,9.333333333333334,8.333333333333334,9.8,124.0
2025,21,São Paulo Grand Prix,HUL,Kick Sauber,15.0,10.0,0.0,Finished,24.0,1,10.0,74.77399999999999,70.039,0.0037801506424504083,13,9,26,13.333333333333334,14.0,13.4,70.0
2025,21,São Paulo Grand Prix,LAW,Racing Bulls,16.0,17.0,0.0,Finished,24.0,1,17.0,75.2317,69.962,0.01103437094041082,16,13,26,10.666666666666666,10.333333333333334,12.2,88.0
2025,21,São Paulo Grand Prix,ALB,Williams,17.0,12.0,0.0,Finished,24.0,1,12.0,74.463,,0.0,0,15,26,11.0,7.666666666666667,13.2,124.0
2025,21,São Paulo Grand Prix,BOR,Kick Sauber,18.0,14.0,0.0,Retired,23.0,0,14.0,74.57626315789474,,0.0,4,9,26,11.666666666666666,13.0,14.0,70.0
2025,21,São Paulo Grand Prix,PIA,McLaren,19.0,3.0,0.0,Retired,5.0,0,3.0,73.46225,69.886,-0.01166703875825248,25,10,26,7.666666666666667,12.666666666666666,10.0,775.0
2025,21,São Paulo Grand Prix,COL,Alpine,20.0,16.0,0.0,Retired,5.0,0,16.0,75.22375,,0.0,6,3,26,17.0,10.666666666666666,15.6,170.0
2025,23,Qatar Grand Prix,PIA,McLaren,1.0,1.0,8.0,Finished,19.0,1,1.0,84.7505,79.387,-0.00777570941195338,25,10,20,13.333333333333334,13.0,10.0,775.0
2025,23,Qatar Grand Prix,RUS,Mercedes,2.0,2.0,7.0,Finished,19.0,1,2.0,84.95477777777779,79.662,-0.008840339224872928,28,11,20,5.666666666666667,4.333333333333333,3.6,604.5
2025,23,Qatar Grand Prix,NOR,McLaren,3.0,3.0,6.0,Finished,19.0,1,3.0,84.9633888888889,79.495,-0.006652255180907729,22,10,20,7.333333333333333,7.0,6.4,775.0
2025,23,Qatar Grand Prix,VER,Red Bull Racing,4.0,6.0,5.0,Finished,19.0,1,6.0,85.0832777777778,79.651,-0.007209621002780886,33,14,20,2.0,8.0,2.4,790.0
2025,23,Qatar Grand Prix,TSU,Red Bull Racing,5.0,5.0,4.0,Finished,19.0,1,5.0,85.3185,,0.0,32,14,20,10.333333333333334,7.0,12.8,790.0
2025,23,Qatar Grand Prix,ANT,Mercedes,6.0,7.0,3.0,Finished,19.0,1,7.0,85.3586111111111,79.846,-0.006448327545473975,2,11,20,9.0,2.3333333333333335,5.4,604.5
2025,23,Qatar Grand Prix,ALO,Aston Martin,7.0,4.0,2.0,Finished,19.0,1,4.0,85.84716666666665,80.418,-0.007923047323098897,1,4,20,13.333333333333334,11.666666666666666,11.2,266.0
2025,23,Qatar Grand Prix,SAI,Williams,8.0,8.0,1.0,Finished,19.0,1,8.0,85.92455555555554,80.287,-0.00538587062263185,29,15,20,7.666666666666667,12.333333333333334,9.8,124.0
2025,23,Qatar Grand Prix,HAD,Racing Bulls,9.0,11.0,0.0,Finished,19.0,1,11.0,85.95816666666667,80.114,-0.0028322651316634584,11,13,20,10.0,12.666666666666666,13.8,88.0
2025,23,Qatar Grand Prix,ALB,Williams,10.0,10.0,0.0,Finished,19.0,1,10.0,85.95533333333333,,0.0,0,15,20,13.0,13.0,13.2,124.0
2025,23,Qatar Grand Prix,BOR,Kick Sauber,11.0,13.0,0.0,Finished,19.0,1,13.0,86.15727777777778,,0.0,4,9,20,12.666666666666666,15.333333333333334,14.0,70.0
2025,23,Qatar Grand Prix,BEA,Haas F1 Team,12.0,12.0,0.0,Finished,19.0,1,12.0,86.20927777777777,,0.0,3,8,20,11.333333333333334,13.0,10.8,73.0
2025,23,Qatar Grand Prix,LEC,Ferrari,13.0,9.0,0.0,Finished,19.0,1,9.0,86.21972222222222,80.561,-0.0053818586328227,17,7,20,4.666666666666667,5.666666666666667,7.6,595.0
2025,23,Qatar Grand Prix,LAW,Racing Bulls,14.0,16.0,0.0,Finished,19.0,1,17.0,86.30216666666666,,0.0,16,13,20,11.666666666666666,11.666666666666666,12.2,88.0
2025,23,Qatar Grand Prix,OCO,Haas F1 Team,15.0,15.0,0.0,Finished,19.0,1,15.0,86.38211111111112,,0.0,23,8,20,10.666666666666666,11.666666666666666,10.8,73.0
2025,23,Qatar Grand Prix,HUL,Kick Sauber,16.0,14.0,0.0,Finished,19.0,1,14.0,86.40944444444443,,0.0,13,9,20,15.333333333333334,14.666666666666666,13.4,70.0
2025,23,Qatar Grand Prix,HAM,Ferrari,17.0,18.0,0.0,Finished,19.0,1,18.0,86.73211111111112,,0.0,12,7,20,8.666666666666666,8.333333333333334,10.0,595.0
2025,23,Qatar Grand Prix,GAS,Alpine,18.0,19.0,0.0,Finished,19.0,1,19.0,86.69952941176473,80.477,0.0012438151469749137,9,3,20,12.666666666666666,14.0,13.6,170.0
2025,23,Qatar Grand Prix,STR,Aston Martin,19.0,17.0,0.0,Finished,19.0,1,16.0,87.11105882352942,,0.0,31,4,20,13.0,7.333333333333333,15.6,266.0
2025,23,Qatar Grand Prix,COL,Alpine,20.0,20.0,0.0,Finished,19.0,1,20.0,87.06617647058825,,0.0,6,3,20,17.666666666666668,15.333333333333334,15.6,170.0
